"page_url","event_category","event_subcategory","event_action","event_content","site_section","page_language","page_type","page_customer_group","customer_group","page_business_line","page_security_level","product_category","product_subcategory","product_id","page_name","page_category","page_subcategory","funnel_name","funnel_step","funnel_step_name","application_event","application_decision","internal_reference_id","first_product","product_offered","application_id","downsell_event","upsell_event","form_field_1","form_field_2","form_field_3","form_field_4","form_field_5","account_type","start_amount","amount","currency_code","term","interest_rate","transaction_id","transaction_event","transaction_name","transaction_charge_type","transaction_currency_pair","transaction_purpose","payment_type","tool_name","tool_type","tool_event","site_country","site_region","customer_id","search_scope","search_term","search_results","search_category","search_action","search_result_position","search_name","error_type"
"/dual-account-opening/cn-account-usage","content","","radio","deposit contributers: no","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:cn account usage","dual account opening","cn account usage","dual account opening","","Step 5 - cn account usage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/cn-account-usage","content","","checkbox","remuneration purpose","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:cn account usage","dual account opening","cn account usage","dual account opening","","Step 5 - cn account usage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/terms-and-conditions","","","","","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:terms and conditions","dual account opening","terms and conditions","dual account opening","6","Step 6 - terms and conditions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/terms-and-conditions","content","","dropdown","branch: GZH","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:terms and conditions","dual account opening","terms and conditions","dual account opening","","Step 6 - terms and conditions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/terms-and-conditions","content","","radio","mailing address: home","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:terms and conditions","dual account opening","terms and conditions","dual account opening","","Step 6 - terms and conditions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/hk-account-eligibility","","","","","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:hk account eligibility","dual account opening","hk account eligibility","dual account opening","7","Step 7 - hk account eligibility checking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/hk-account-eligibility","content","","radio","valid entry-exit permit more than 3 months: no","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:hk account eligibility","dual account opening","hk account eligibility","dual account opening","","Step 7 - hk account eligibility checking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/hk-account-eligibility","content","","radio","valid visa label more than 3 months: no","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:hk account eligibility","dual account opening","hk account eligibility","dual account opening","","Step 7 - hk account eligibility checking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/hk-account-eligibility","content","","popup","need to accept the t&c","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:hk account eligibility","dual account opening","hk account eligibility","dual account opening","","Step 8 - hk account opening step overview","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/hk-account-eligibility","content","","button","continue the application","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:hk account eligibility","dual account opening","hk account eligibility","dual account opening","8","Step 8 - hk account opening step overview","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/cn-appointment-booking","","","","","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:cn appointment booking","dual account opening","cn appointment booking","dual account opening","9","Step 9 - cn account opening appointment booking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/cn-account-opening/confirmation","","","","","wechat","zh_cn","application","general","","","","debit cards","","","wechat:cn account opening:confirmation","cn account opening","confirmation","dual account opening","12","Step 12.1- cn account opening confirmation","completed","decline","","","","5ee9d6094a3bac06a6bb2f4c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/lead-in","","","","","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:lead in","dual account opening","lead in","dual account opening","","welcome","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/lead-in","content","","radio","international service: Yes","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:lead in","dual account opening","lead in","dual account opening","","welcome","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/lead-in","","","","","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:lead in","dual account opening","lead in","dual account opening","","welcome","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/lead-in","content","","radio","international service: Yes","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:lead in","dual account opening","lead in","dual account opening","","welcome","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/personal-details","","","","","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:personal details","dual account opening","personal details","dual account opening","2","Step 2 - personal details","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"/dual-account-opening/technical-error","error","DUPLICATE_CUSTOMER","system","technical error","wechat","zh_cn","application","general","","","","debit cards","","","wechat:dual account opening:technical error","dual account opening","technical error","dual account opening","","technical error","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","system"
